"VIRTUAL_TIME","NODE_ID","EVENT_TYPE","GLOBAL_SOURCE","LOCAL_SOURCE","LOCAL_TARGET","GLOBAL_TARGET","X_COOR","Y_COOR","RANGE","LOST","ERROR","DETAILS"
"1632","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"1632","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"1632","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"1632","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"1635","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"1635","","events.TCIntervalEndEvent","","","","","","","","","true",
"1635","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"1635","","events.HelloIntervalEndEvent","","","","","","","","","true",
"1635","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"1635","","events.HelloIntervalEndEvent","","","","","","","","","true",
"1635","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"1635","","events.TCIntervalEndEvent","","","","","","","","","true",
"1636","","events.HelloIntervalEndEvent","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","events.HelloIntervalEndEvent","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","messages.HelloMessage","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","messages.HelloMessage","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","events.HelloIntervalEndEvent","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","events.HelloIntervalEndEvent","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","messages.HelloMessage","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1636","","messages.HelloMessage","09124a95-14d4-4286-a271-3e8e1bdd6b55","","","","","","","","",""
"1637","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"1637","","events.HelloIntervalEndEvent","","","","","","","","","true",
"1637","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"1637","","events.TCIntervalEndEvent","","","","","","","","","true",
"1637","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"1637","","events.HelloIntervalEndEvent","","","","","","","","","true",
"1637","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"1637","","events.TCIntervalEndEvent","","","","","","","","","true",
"1641","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"1641","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"1641","1aa8d520-ffef-48c3-b55a-78f024712cf8","NODE_MOVE","","","","","89","8","","","",""
"1641","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"1641","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"1645","","events.HelloIntervalEndEvent","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","events.HelloIntervalEndEvent","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","events.HelloIntervalEndEvent","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","messages.HelloMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","messages.HelloMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","messages.HelloMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","events.HelloIntervalEndEvent","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"1645","","messages.HelloMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
